name,team,opponent,date,year,week,position,fpoints_ppr
Justin Jefferson,MIN,PHI,2025-10-19,2025,7,WR,12.9
Justin Jefferson,MIN,LAC,2025-10-23,2025,8,WR,14.4
Justin Jefferson,MIN,DET,2025-11-02,2025,9,WR,16.7
Justin Jefferson,MIN,BAL,2025-11-09,2025,10,WR,7.7
Justin Jefferson,MIN,CHI,2025-11-16,2025,11,WR,11.1
Justin Jefferson,MIN,GNB,2025-11-23,2025,12,WR,8.8
Justin Jefferson,MIN,SEA,2025-11-30,2025,13,WR,2.4
Theo Johnson,NYG,WAS,2025-09-07,2025,1,TE,1.5
Theo Johnson,NYG,DAL,2025-09-14,2025,2,TE,7.4
Theo Johnson,NYG,KAN,2025-09-21,2025,3,TE,2.0
Theo Johnson,NYG,LAC,2025-09-28,2025,4,TE,10.7
Theo Johnson,NYG,NOR,2025-10-05,2025,5,TE,21.3
Theo Johnson,NYG,PHI,2025-10-09,2025,6,TE,4.7
Theo Johnson,NYG,DEN,2025-10-19,2025,7,TE,15.6
Theo Johnson,NYG,PHI,2025-10-26,2025,8,TE,5.0
Theo Johnson,NYG,SFO,2025-11-02,2025,9,TE,11.7
Theo Johnson,NYG,CHI,2025-11-09,2025,10,TE,14.5
Theo Johnson,NYG,GNB,2025-11-16,2025,11,TE,6.6
Theo Johnson,NYG,DET,2025-11-23,2025,12,TE,10.7
Theo Johnson,NYG,NWE,2025-12-01,2025,13,TE,5.9
Zach Ertz,WAS,NYG,2025-09-07,2025,1,TE,11.6
Zach Ertz,WAS,GNB,2025-09-11,2025,2,TE,18.4
Zach Ertz,WAS,LVR,2025-09-21,2025,3,TE,6.8
Zach Ertz,WAS,ATL,2025-09-28,2025,4,TE,6.1
Zach Ertz,WAS,CHI,2025-10-13,2025,6,TE,16.3
Zach Ertz,WAS,DAL,2025-10-19,2025,7,TE,12.7
Zach Ertz,WAS,KAN,2025-10-27,2025,8,TE,5.6
Zach Ertz,WAS,SEA,2025-11-02,2025,9,TE,8.6
Zach Ertz,WAS,DET,2025-11-09,2025,10,TE,9.4
Zach Ertz,WAS,MIA,2025-11-16,2025,11,TE,8.2
Zach Ertz,WAS,DEN,2025-11-30,2025,13,TE,23.6
Tre Tucker,LVR,NWE,2025-09-07,2025,1,WR,13.4
Tre Tucker,LVR,LAC,2025-09-15,2025,2,WR,4.9
Tre Tucker,LVR,WAS,2025-09-21,2025,3,WR,43.9
Tre Tucker,LVR,CHI,2025-09-28,2025,4,WR,4.2
Tre Tucker,LVR,IND,2025-10-05,2025,5,WR,11.1
Tre Tucker,LVR,TEN,2025-10-12,2025,6,WR,12.0
Tre Tucker,LVR,KAN,2025-10-19,2025,7,WR,8.3
Tre Tucker,LVR,JAX,2025-11-02,2025,9,WR,6.8
Tre Tucker,LVR,DEN,2025-11-06,2025,10,WR,5.5
Tre Tucker,LVR,DAL,2025-11-17,2025,11,WR,14.7
Tre Tucker,LVR,CLE,2025-11-23,2025,12,WR,5.8
Tre Tucker,LVR,LAC,2025-11-30,2025,13,WR,5.0
Rashee Rice,KAN,LVR,2025-10-19,2025,7,WR,23.2
Rashee Rice,KAN,WAS,2025-10-27,2025,8,WR,25.5
Rashee Rice,KAN,BUF,2025-11-02,2025,9,WR,18.6
Rashee Rice,KAN,DEN,2025-11-16,2025,11,WR,9.8
Rashee Rice,KAN,IND,2025-11-23,2025,12,WR,27.1
Rashee Rice,KAN,DAL,2025-11-27,2025,13,WR,29.4
Stefon Diggs,NWE,LVR,2025-09-07,2025,1,WR,11.7
Stefon Diggs,NWE,MIA,2025-09-14,2025,2,WR,7.2
Stefon Diggs,NWE,PIT,2025-09-21,2025,3,WR,5.3
Stefon Diggs,NWE,CAR,2025-09-28,2025,4,WR,19.1
Stefon Diggs,NWE,BUF,2025-10-05,2025,5,WR,27.6
Stefon Diggs,NWE,NOR,2025-10-12,2025,6,WR,5.8
Stefon Diggs,NWE,TEN,2025-10-19,2025,7,WR,13.9
Stefon Diggs,NWE,CLE,2025-10-26,2025,8,WR,10.4
Stefon Diggs,NWE,ATL,2025-11-02,2025,9,WR,12.8
Stefon Diggs,NWE,TAM,2025-11-09,2025,10,WR,15.6
Stefon Diggs,NWE,NYJ,2025-11-13,2025,11,WR,22.5
Stefon Diggs,NWE,CIN,2025-11-23,2025,12,WR,4.0
Stefon Diggs,NWE,NYG,2025-12-01,2025,13,WR,5.6
Baker Mayfield,TAM,ATL,2025-09-07,2025,1,QB,22.6
Baker Mayfield,TAM,HOU,2025-09-15,2025,2,QB,19.9
Baker Mayfield,TAM,NYJ,2025-09-21,2025,3,QB,17.7
Baker Mayfield,TAM,PHI,2025-09-28,2025,4,QB,19.9
Baker Mayfield,TAM,SEA,2025-10-05,2025,5,QB,29.7
Baker Mayfield,TAM,SFO,2025-10-12,2025,6,QB,19.6
Baker Mayfield,TAM,DET,2025-10-20,2025,7,QB,12.1
Baker Mayfield,TAM,NOR,2025-10-26,2025,8,QB,5.1
Baker Mayfield,TAM,NWE,2025-11-09,2025,10,QB,22.9
Baker Mayfield,TAM,BUF,2025-11-16,2025,11,QB,18.8
Baker Mayfield,TAM,LAR,2025-11-23,2025,12,QB,5.5
Baker Mayfield,TAM,ARI,2025-11-30,2025,13,QB,14.5
Jordan Love,GNB,DET,2025-09-07,2025,1,QB,15.9
Jordan Love,GNB,WAS,2025-09-11,2025,2,QB,20.9
Jordan Love,GNB,CLE,2025-09-21,2025,3,QB,12.1
Jordan Love,GNB,DAL,2025-09-28,2025,4,QB,30.3
Jordan Love,GNB,CIN,2025-10-12,2025,6,QB,16.0
Jordan Love,GNB,ARI,2025-10-19,2025,7,QB,13.4
Jordan Love,GNB,PIT,2025-10-26,2025,8,QB,31.3
Jordan Love,GNB,CAR,2025-11-02,2025,9,QB,10.0
Jordan Love,GNB,PHI,2025-11-10,2025,10,QB,8.8
Jordan Love,GNB,NYG,2025-11-16,2025,11,QB,17.7
Jordan Love,GNB,MIN,2025-11-23,2025,12,QB,7.1
Jordan Love,GNB,DET,2025-11-27,2025,13,QB,25.8
Trevor Lawrence,JAX,CAR,2025-09-07,2025,1,QB,11.3
Trevor Lawrence,JAX,CIN,2025-09-14,2025,2,QB,21.2
Trevor Lawrence,JAX,HOU,2025-09-21,2025,3,QB,8.8
Trevor Lawrence,JAX,SFO,2025-09-28,2025,4,QB,11.7
Trevor Lawrence,JAX,KAN,2025-10-06,2025,5,QB,28.2
Trevor Lawrence,JAX,SEA,2025-10-12,2025,6,QB,19.2
Trevor Lawrence,JAX,LAR,2025-10-19,2025,7,QB,17.6
Trevor Lawrence,JAX,LVR,2025-11-02,2025,9,QB,22.2
Trevor Lawrence,JAX,HOU,2025-11-09,2025,10,QB,11.8
Trevor Lawrence,JAX,LAC,2025-11-16,2025,11,QB,16.0
Trevor Lawrence,JAX,ARI,2025-11-23,2025,12,QB,21.1
Trevor Lawrence,JAX,TEN,2025-11-30,2025,13,QB,21.7
Jaxson Dart,NYG,DAL,2025-09-14,2025,2,QB,-0.3
Jaxson Dart,NYG,KAN,2025-09-21,2025,3,QB,0.3
Jaxson Dart,NYG,LAC,2025-09-28,2025,4,QB,19.8
Jaxson Dart,NYG,NOR,2025-10-05,2025,5,QB,18.6
Jaxson Dart,NYG,PHI,2025-10-09,2025,6,QB,23.6
Jaxson Dart,NYG,DEN,2025-10-19,2025,7,QB,29.4
Jaxson Dart,NYG,PHI,2025-10-26,2025,8,QB,19.4
Jaxson Dart,NYG,SFO,2025-11-02,2025,9,QB,27.2
Jaxson Dart,NYG,CHI,2025-11-09,2025,10,QB,27.3
Jaxson Dart,NYG,NWE,2025-12-01,2025,13,QB,13.6
Sam Darnold,SEA,SFO,2025-09-07,2025,1,QB,6.4
Sam Darnold,SEA,PIT,2025-09-14,2025,2,QB,17.8
Sam Darnold,SEA,NOR,2025-09-21,2025,3,QB,16.7
Sam Darnold,SEA,ARI,2025-09-25,2025,4,QB,16.1
Sam Darnold,SEA,TAM,2025-10-05,2025,5,QB,31.6
Sam Darnold,SEA,JAX,2025-10-12,2025,6,QB,20.0
Sam Darnold,SEA,HOU,2025-10-20,2025,7,QB,10.6
Sam Darnold,SEA,WAS,2025-11-02,2025,9,QB,31.2
Sam Darnold,SEA,ARI,2025-11-09,2025,10,QB,7.9
Sam Darnold,SEA,LAR,2025-11-16,2025,11,QB,8.3
Sam Darnold,SEA,TEN,2025-11-23,2025,12,QB,17.7
Sam Darnold,SEA,MIN,2025-11-30,2025,13,QB,4.1
Bryce Young,CAR,JAX,2025-09-07,2025,1,QB,11.2
Bryce Young,CAR,ARI,2025-09-14,2025,2,QB,26.3
Bryce Young,CAR,ATL,2025-09-21,2025,3,QB,11.6
Bryce Young,CAR,NWE,2025-09-28,2025,4,QB,10.3
Bryce Young,CAR,MIA,2025-10-05,2025,5,QB,14.0
Bryce Young,CAR,DAL,2025-10-12,2025,6,QB,19.5
Bryce Young,CAR,NYJ,2025-10-19,2025,7,QB,10.5
Bryce Young,CAR,GNB,2025-11-02,2025,9,QB,4.0
Bryce Young,CAR,NOR,2025-11-09,2025,10,QB,3.6
Bryce Young,CAR,ATL,2025-11-16,2025,11,QB,34.8
Bryce Young,CAR,SFO,2025-11-24,2025,12,QB,10.3
Bryce Young,CAR,LAR,2025-11-30,2025,13,QB,22.5
Lamar Jackson,BAL,BUF,2025-09-07,2025,1,QB,29.4
Lamar Jackson,BAL,CLE,2025-09-14,2025,2,QB,26.3
Lamar Jackson,BAL,DET,2025-09-22,2025,3,QB,27.0
Lamar Jackson,BAL,KAN,2025-09-28,2025,4,QB,12.7
Lamar Jackson,BAL,MIA,2025-10-30,2025,9,QB,25.6
Lamar Jackson,BAL,MIN,2025-11-09,2025,10,QB,16.6
Lamar Jackson,BAL,CLE,2025-11-16,2025,11,QB,6.7
Lamar Jackson,BAL,NYJ,2025-11-23,2025,12,QB,7.2
Lamar Jackson,BAL,CIN,2025-11-27,2025,13,QB,9.5
Aaron Rodgers,PIT,NYJ,2025-09-07,2025,1,QB,25.7
Aaron Rodgers,PIT,SEA,2025-09-14,2025,2,QB,12.4
Aaron Rodgers,PIT,NWE,2025-09-21,2025,3,QB,12.7
Aaron Rodgers,PIT,MIN,2025-09-28,2025,4,QB,12.8
Aaron Rodgers,PIT,CLE,2025-10-12,2025,6,QB,17.5
Aaron Rodgers,PIT,CIN,2025-10-16,2025,7,QB,24.6
Aaron Rodgers,PIT,GNB,2025-10-26,2025,8,QB,16.8
Aaron Rodgers,PIT,IND,2025-11-02,2025,9,QB,12.1
Aaron Rodgers,PIT,LAC,2025-11-09,2025,10,QB,8.4
Aaron Rodgers,PIT,CIN,2025-11-16,2025,11,QB,9.4
Aaron Rodgers,PIT,BUF,2025-11-30,2025,13,QB,3.7
Jacoby Brissett,ARI,CAR,2025-09-14,2025,2,QB,0.2
Jacoby Brissett,ARI,IND,2025-10-12,2025,6,QB,24.7
Jacoby Brissett,ARI,GNB,2025-10-19,2025,7,QB,20.8
Jacoby Brissett,ARI,DAL,2025-11-03,2025,9,QB,24.8
Jacoby Brissett,ARI,SEA,2025-11-09,2025,10,QB,21.4
Jacoby Brissett,ARI,SFO,2025-11-16,2025,11,QB,26.9
Jacoby Brissett,ARI,JAX,2025-11-23,2025,12,QB,21.7
Jacoby Brissett,ARI,TAM,2025-11-30,2025,13,QB,23.6
Joe Flacco,CLE,CIN,2025-09-07,2025,1,QB,14.2
Joe Flacco,CLE,BAL,2025-09-14,2025,2,QB,10.8
Joe Flacco,CLE,GNB,2025-09-21,2025,3,QB,4.7
Joe Flacco,CLE,DET,2025-09-28,2025,4,QB,4.3
Joe Flacco,CIN,GNB,2025-10-12,2025,6,QB,18.8
Joe Flacco,CIN,PIT,2025-10-16,2025,7,QB,29.0
Joe Flacco,CIN,NYJ,2025-10-26,2025,8,QB,24.3
Joe Flacco,CIN,CHI,2025-11-02,2025,9,QB,36.7
Joe Flacco,CIN,PIT,2025-11-16,2025,11,QB,10.9
Joe Flacco,CIN,NWE,2025-11-23,2025,12,QB,10.6
Geno Smith,LVR,NWE,2025-09-07,2025,1,QB,21.5
Geno Smith,LVR,LAC,2025-09-15,2025,2,QB,6.2
Geno Smith,LVR,WAS,2025-09-21,2025,3,QB,26.1
Geno Smith,LVR,CHI,2025-09-28,2025,4,QB,12.8
Geno Smith,LVR,IND,2025-10-05,2025,5,QB,7.9
Geno Smith,LVR,TEN,2025-10-12,2025,6,QB,9.7
Geno Smith,LVR,KAN,2025-10-19,2025,7,QB,2.8
Geno Smith,LVR,JAX,2025-11-02,2025,9,QB,27.3
Geno Smith,LVR,DEN,2025-11-06,2025,10,QB,5.4
Geno Smith,LVR,DAL,2025-11-17,2025,11,QB,13.9
Geno Smith,LVR,CLE,2025-11-23,2025,12,QB,15.2
Geno Smith,LVR,LAC,2025-11-30,2025,13,QB,13.0
Justin Fields,NYJ,PIT,2025-09-07,2025,1,QB,29.5
Justin Fields,NYJ,BUF,2025-09-14,2025,2,QB,5.0
Justin Fields,NYJ,MIA,2025-09-29,2025,4,QB,28.1
Justin Fields,NYJ,DAL,2025-10-05,2025,5,QB,25.9
Justin Fields,NYJ,DEN,2025-10-12,2025,6,QB,4.9
Justin Fields,NYJ,CAR,2025-10-19,2025,7,QB,4.0
Justin Fields,NYJ,CIN,2025-10-26,2025,8,QB,20.9
Justin Fields,NYJ,CLE,2025-11-09,2025,10,QB,8.0
Justin Fields,NYJ,NWE,2025-11-13,2025,11,QB,20.3
Tua Tagovailoa,MIA,IND,2025-09-07,2025,1,QB,8.3
Tua Tagovailoa,MIA,NWE,2025-09-14,2025,2,QB,22.6
Tua Tagovailoa,MIA,BUF,2025-09-18,2025,3,QB,13.8
Tua Tagovailoa,MIA,NYJ,2025-09-29,2025,4,QB,15.7
Tua Tagovailoa,MIA,CAR,2025-10-05,2025,5,QB,22.7
Tua Tagovailoa,MIA,LAC,2025-10-12,2025,6,QB,9.6
Tua Tagovailoa,MIA,CLE,2025-10-19,2025,7,QB,1.6
Tua Tagovailoa,MIA,ATL,2025-10-26,2025,8,QB,24.2
Tua Tagovailoa,MIA,BAL,2025-10-30,2025,9,QB,9.5
Tua Tagovailoa,MIA,BUF,2025-11-09,2025,10,QB,12.8
Tua Tagovailoa,MIA,WAS,2025-11-16,2025,11,QB,6.8
Tua Tagovailoa,MIA,NOR,2025-11-30,2025,13,QB,5.7
Mac Jones,SFO,NOR,2025-09-14,2025,2,QB,22.8
Mac Jones,SFO,ARI,2025-09-21,2025,3,QB,14.3
Mac Jones,SFO,LAR,2025-10-02,2025,5,QB,25.2
Mac Jones,SFO,TAM,2025-10-12,2025,6,QB,16.2
Mac Jones,SFO,ATL,2025-10-19,2025,7,QB,6.2
Mac Jones,SFO,HOU,2025-10-26,2025,8,QB,19.0
Mac Jones,SFO,NYG,2025-11-02,2025,9,QB,16.8
Mac Jones,SFO,LAR,2025-11-09,2025,10,QB,27.1
Mac Jones,SFO,ARI,2025-11-16,2025,11,QB,-0.3
Mac Jones,SFO,CLE,2025-11-30,2025,13,QB,0.2
C.J. Stroud,HOU,LAR,2025-09-07,2025,1,QB,9.7
C.J. Stroud,HOU,TAM,2025-09-15,2025,2,QB,15.0
C.J. Stroud,HOU,JAX,2025-09-21,2025,3,QB,12.4
C.J. Stroud,HOU,TEN,2025-09-28,2025,4,QB,18.4
C.J. Stroud,HOU,BAL,2025-10-05,2025,5,QB,28.8
C.J. Stroud,HOU,SEA,2025-10-20,2025,7,QB,14.7
C.J. Stroud,HOU,SFO,2025-10-26,2025,8,QB,25.7
C.J. Stroud,HOU,DEN,2025-11-02,2025,9,QB,4.4
C.J. Stroud,HOU,IND,2025-11-30,2025,13,QB,10.0
Michael Penix,ATL,TAM,2025-09-07,2025,1,QB,24.0
Michael Penix,ATL,MIN,2025-09-14,2025,2,QB,5.3
Michael Penix,ATL,CAR,2025-09-21,2025,3,QB,5.8
Michael Penix,ATL,WAS,2025-09-28,2025,4,QB,22.7
Michael Penix,ATL,BUF,2025-10-13,2025,6,QB,14.6
Michael Penix,ATL,SFO,2025-10-19,2025,7,QB,13.2
Michael Penix,ATL,NWE,2025-11-02,2025,9,QB,22.7
Michael Penix,ATL,IND,2025-11-09,2025,10,QB,12.0
Michael Penix,ATL,CAR,2025-11-16,2025,11,QB,7.9
Cam Ward,TEN,DEN,2025-09-07,2025,1,QB,3.5
Cam Ward,TEN,LAR,2025-09-14,2025,2,QB,10.8
Cam Ward,TEN,IND,2025-09-21,2025,3,QB,13.0
Cam Ward,TEN,HOU,2025-09-28,2025,4,QB,5.5
Cam Ward,TEN,ARI,2025-10-05,2025,5,QB,9.0
Cam Ward,TEN,LVR,2025-10-12,2025,6,QB,9.9
Cam Ward,TEN,NWE,2025-10-19,2025,7,QB,12.2
Cam Ward,TEN,IND,2025-10-26,2025,8,QB,13.8
Cam Ward,TEN,LAC,2025-11-02,2025,9,QB,6.4
Cam Ward,TEN,HOU,2025-11-16,2025,11,QB,14.1
Cam Ward,TEN,SEA,2025-11-23,2025,12,QB,23.9
Cam Ward,TEN,JAX,2025-11-30,2025,13,QB,6.3
Jayden Daniels,WAS,NYG,2025-09-07,2025,1,QB,20.1
Jayden Daniels,WAS,GNB,2025-09-11,2025,2,QB,19.7
Jayden Daniels,WAS,LAC,2025-10-05,2025,5,QB,17.1
Jayden Daniels,WAS,CHI,2025-10-13,2025,6,QB,23.6
Jayden Daniels,WAS,DAL,2025-10-19,2025,7,QB,18.7
Jayden Daniels,WAS,SEA,2025-11-02,2025,9,QB,16.2
Marcus Mariota,WAS,LVR,2025-09-21,2025,3,QB,21.3
Marcus Mariota,WAS,ATL,2025-09-28,2025,4,QB,17.2
Marcus Mariota,WAS,DAL,2025-10-19,2025,7,QB,4.9
Marcus Mariota,WAS,KAN,2025-10-27,2025,8,QB,13.3
Marcus Mariota,WAS,DET,2025-11-09,2025,10,QB,18.7
Marcus Mariota,WAS,MIA,2025-11-16,2025,11,QB,16.4
Marcus Mariota,WAS,DEN,2025-11-30,2025,13,QB,24.3
J.K. Dobbins,DEN,TEN,2025-09-07,2025,1,RB,14.8
J.K. Dobbins,DEN,IND,2025-09-14,2025,2,RB,15.5
J.K. Dobbins,DEN,LAC,2025-09-21,2025,3,RB,15.3
J.K. Dobbins,DEN,CIN,2025-09-29,2025,4,RB,14.5
J.K. Dobbins,DEN,PHI,2025-10-05,2025,5,RB,15.4
J.K. Dobbins,DEN,NYJ,2025-10-12,2025,6,RB,4.0
J.K. Dobbins,DEN,NYG,2025-10-19,2025,7,RB,9.0
J.K. Dobbins,DEN,DAL,2025-10-26,2025,8,RB,17.1
J.K. Dobbins,DEN,HOU,2025-11-02,2025,9,RB,6.9
J.K. Dobbins,DEN,LVR,2025-11-06,2025,10,RB,9.4
Cam Skattebo,NYG,WAS,2025-09-07,2025,1,RB,2.9
Cam Skattebo,NYG,DAL,2025-09-14,2025,2,RB,13.9
Cam Skattebo,NYG,KAN,2025-09-21,2025,3,RB,24.1
Cam Skattebo,NYG,LAC,2025-09-28,2025,4,RB,13.0
Cam Skattebo,NYG,NOR,2025-10-05,2025,5,RB,15.4
Cam Skattebo,NYG,PHI,2025-10-09,2025,6,RB,31.0
Cam Skattebo,NYG,DEN,2025-10-19,2025,7,RB,18.4
Cam Skattebo,NYG,PHI,2025-10-26,2025,8,RB,10.0
Kyle Monangai,CHI,MIN,2025-09-08,2025,1,RB,2.1
Kyle Monangai,CHI,DET,2025-09-14,2025,2,RB,4.6
Kyle Monangai,CHI,DAL,2025-09-21,2025,3,RB,3.0
Kyle Monangai,CHI,LVR,2025-09-28,2025,4,RB,1.8
Kyle Monangai,CHI,WAS,2025-10-13,2025,6,RB,5.4
Kyle Monangai,CHI,NOR,2025-10-19,2025,7,RB,17.4
Kyle Monangai,CHI,BAL,2025-10-26,2025,8,RB,2.4
Kyle Monangai,CHI,CIN,2025-11-02,2025,9,RB,25.8
Kyle Monangai,CHI,NYG,2025-11-09,2025,10,RB,8.8
Kyle Monangai,CHI,MIN,2025-11-16,2025,11,RB,10.7
Kyle Monangai,CHI,PIT,2025-11-23,2025,12,RB,10.8
Kyle Monangai,CHI,PHI,2025-11-28,2025,13,RB,22.0
Zach Charbonnet,SEA,SFO,2025-09-07,2025,1,RB,10.7
Zach Charbonnet,SEA,PIT,2025-09-14,2025,2,RB,1.0
Zach Charbonnet,SEA,ARI,2025-09-25,2025,4,RB,12.4
Zach Charbonnet,SEA,TAM,2025-10-05,2025,5,RB,11.8
Zach Charbonnet,SEA,JAX,2025-10-12,2025,6,RB,4.7
Zach Charbonnet,SEA,HOU,2025-10-20,2025,7,RB,19.5
Zach Charbonnet,SEA,WAS,2025-11-02,2025,9,RB,5.6
Zach Charbonnet,SEA,ARI,2025-11-09,2025,10,RB,14.3
Zach Charbonnet,SEA,LAR,2025-11-16,2025,11,RB,6.7
Zach Charbonnet,SEA,TEN,2025-11-23,2025,12,RB,9.5
Zach Charbonnet,SEA,MIN,2025-11-30,2025,13,RB,11.2
RJ Harvey,DEN,TEN,2025-09-07,2025,1,RB,7.9
RJ Harvey,DEN,IND,2025-09-14,2025,2,RB,3.4
RJ Harvey,DEN,LAC,2025-09-21,2025,3,RB,4.6
RJ Harvey,DEN,CIN,2025-09-29,2025,4,RB,19.8
RJ Harvey,DEN,PHI,2025-10-05,2025,5,RB,6.0
RJ Harvey,DEN,NYJ,2025-10-12,2025,6,RB,6.5
RJ Harvey,DEN,NYG,2025-10-19,2025,7,RB,7.2
RJ Harvey,DEN,DAL,2025-10-26,2025,8,RB,24.1
RJ Harvey,DEN,HOU,2025-11-02,2025,9,RB,16.6
RJ Harvey,DEN,LVR,2025-11-06,2025,10,RB,3.8
RJ Harvey,DEN,KAN,2025-11-16,2025,11,RB,8.0
RJ Harvey,DEN,WAS,2025-11-30,2025,13,RB,21.2
Spencer Rattler,NOR,ARI,2025-09-07,2025,1,QB,11.5
Spencer Rattler,NOR,SFO,2025-09-14,2025,2,QB,21.7
Spencer Rattler,NOR,SEA,2025-09-21,2025,3,QB,12.7
Spencer Rattler,NOR,BUF,2025-09-28,2025,4,QB,13.9
Spencer Rattler,NOR,NYG,2025-10-05,2025,5,QB,16.1
Spencer Rattler,NOR,NWE,2025-10-12,2025,6,QB,11.1
Spencer Rattler,NOR,CHI,2025-10-19,2025,7,QB,14.5
Spencer Rattler,NOR,TAM,2025-10-26,2025,8,QB,4.6
Woody Marks,HOU,LAR,2025-09-07,2025,1,RB,0.3
Woody Marks,HOU,TAM,2025-09-15,2025,2,RB,6.1
Woody Marks,HOU,JAX,2025-09-21,2025,3,RB,4.6
Woody Marks,HOU,TEN,2025-09-28,2025,4,RB,27.9
Woody Marks,HOU,BAL,2025-10-05,2025,5,RB,2.4
Woody Marks,HOU,SEA,2025-10-20,2025,7,RB,12.5
Woody Marks,HOU,SFO,2025-10-26,2025,8,RB,15.1
Woody Marks,HOU,DEN,2025-11-02,2025,9,RB,2.7
Woody Marks,HOU,JAX,2025-11-09,2025,10,RB,16.1
Woody Marks,HOU,TEN,2025-11-16,2025,11,RB,6.1
Woody Marks,HOU,BUF,2025-11-20,2025,12,RB,7.9
Woody Marks,HOU,IND,2025-11-30,2025,13,RB,7.7
Kenneth Gainwell,PIT,NYJ,2025-09-07,2025,1,RB,5.3
Kenneth Gainwell,PIT,SEA,2025-09-14,2025,2,RB,6.6
Kenneth Gainwell,PIT,NWE,2025-09-21,2025,3,RB,9.6
Kenneth Gainwell,PIT,MIN,2025-09-28,2025,4,RB,31.4
Kenneth Gainwell,PIT,CLE,2025-10-12,2025,6,RB,9.6
Kenneth Gainwell,PIT,CIN,2025-10-16,2025,7,RB,3.5
Kenneth Gainwell,PIT,GNB,2025-10-26,2025,8,RB,4.5
Kenneth Gainwell,PIT,IND,2025-11-02,2025,9,RB,7.4
Kenneth Gainwell,PIT,LAC,2025-11-09,2025,10,RB,2.4
Kenneth Gainwell,PIT,CIN,2025-11-16,2025,11,RB,29.5
Kenneth Gainwell,PIT,CHI,2025-11-23,2025,12,RB,18.2
Kenneth Gainwell,PIT,BUF,2025-11-30,2025,13,RB,6.5
Jordan Mason,MIN,CHI,2025-09-08,2025,1,RB,8.5
Jordan Mason,MIN,ATL,2025-09-14,2025,2,RB,5.8
Jordan Mason,MIN,CIN,2025-09-21,2025,3,RB,26.6
Jordan Mason,MIN,PIT,2025-09-28,2025,4,RB,10.2
Jordan Mason,MIN,CLE,2025-10-05,2025,5,RB,13.6
Jordan Mason,MIN,PHI,2025-10-19,2025,7,RB,11.7
Jordan Mason,MIN,LAC,2025-10-23,2025,8,RB,1.6
Jordan Mason,MIN,DET,2025-11-02,2025,9,RB,4.7
Jordan Mason,MIN,BAL,2025-11-09,2025,10,RB,4.1
Jordan Mason,MIN,CHI,2025-11-16,2025,11,RB,10.5
Jordan Mason,MIN,GNB,2025-11-23,2025,12,RB,4.2
Jordan Mason,MIN,SEA,2025-11-30,2025,13,RB,5.8
Tyler Allgeier,ATL,TAM,2025-09-07,2025,1,RB,2.4
Tyler Allgeier,ATL,MIN,2025-09-14,2025,2,RB,15.0
Tyler Allgeier,ATL,CAR,2025-09-21,2025,3,RB,1.4
Tyler Allgeier,ATL,WAS,2025-09-28,2025,4,RB,11.1
Tyler Allgeier,ATL,BUF,2025-10-13,2025,6,RB,10.8
Tyler Allgeier,ATL,SFO,2025-10-19,2025,7,RB,1.6
Tyler Allgeier,ATL,MIA,2025-10-26,2025,8,RB,9.4
Tyler Allgeier,ATL,NWE,2025-11-02,2025,9,RB,0.6
Tyler Allgeier,ATL,IND,2025-11-09,2025,10,RB,17.7
Tyler Allgeier,ATL,CAR,2025-11-16,2025,11,RB,9.6
Tyler Allgeier,ATL,NOR,2025-11-23,2025,12,RB,5.9
Tyler Allgeier,ATL,NYJ,2025-11-30,2025,13,RB,13.5
Troy Franklin,DEN,TEN,2025-09-07,2025,1,WR,8.4
Troy Franklin,DEN,IND,2025-09-14,2025,2,WR,24.0
Troy Franklin,DEN,LAC,2025-09-21,2025,3,WR,2.8
Troy Franklin,DEN,CIN,2025-09-29,2025,4,WR,9.5
Troy Franklin,DEN,PHI,2025-10-05,2025,5,WR,8.5
Troy Franklin,DEN,NYJ,2025-10-12,2025,6,WR,4.1
Troy Franklin,DEN,NYG,2025-10-19,2025,7,WR,12.9
Troy Franklin,DEN,DAL,2025-10-26,2025,8,WR,26.9
Troy Franklin,DEN,HOU,2025-11-02,2025,9,WR,8.3
Troy Franklin,DEN,LVR,2025-11-06,2025,10,WR,15.0
Troy Franklin,DEN,KAN,2025-11-16,2025,11,WR,12.4
Troy Franklin,DEN,WAS,2025-11-30,2025,13,WR,4.1
Chuba Hubbard,CAR,JAX,2025-09-07,2025,1,RB,17.9
Chuba Hubbard,CAR,ARI,2025-09-14,2025,2,RB,18.7
Chuba Hubbard,CAR,ATL,2025-09-21,2025,3,RB,9.6
Chuba Hubbard,CAR,NWE,2025-09-28,2025,4,RB,9.9
Chuba Hubbard,CAR,NYJ,2025-10-19,2025,7,RB,7.5
Chuba Hubbard,CAR,BUF,2025-10-26,2025,8,RB,9.4
Chuba Hubbard,CAR,GNB,2025-11-02,2025,9,RB,1.7
Chuba Hubbard,CAR,NOR,2025-11-09,2025,10,RB,2.5
Chuba Hubbard,CAR,ATL,2025-11-16,2025,11,RB,3.8
Chuba Hubbard,CAR,SFO,2025-11-24,2025,12,RB,8.3
Chuba Hubbard,CAR,LAR,2025-11-30,2025,13,RB,20.4
Keenan Allen,LAC,KAN,2025-09-05,2025,1,WR,19.8
Keenan Allen,LAC,LVR,2025-09-15,2025,2,WR,17.1
Keenan Allen,LAC,DEN,2025-09-21,2025,3,WR,19.5
Keenan Allen,LAC,NYG,2025-09-28,2025,4,WR,8.7
